ds,yhat,yhat_lower,yhat_upper
2023-07-12,0.0,0.0,2805921.8246527608
2023-07-13,0.0,0.0,2877778.6947501213
2023-07-14,0.0,0.0,2997688.48779473
2023-07-15,0.0,0.0,3082253.251618088
2023-07-16,0.0,0.0,3114854.6833858034
2023-07-17,0.0,0.0,3204084.3255047123
2023-07-18,0.0,0.0,3341858.0246838895
2023-07-19,0.0,0.0,3306602.8148740483
2023-07-20,0.0,0.0,3388589.481869894
2023-07-21,0.0,0.0,3483205.511599264
2023-07-22,0.0,0.0,3576345.7869586716
2023-07-23,0.0,0.0,3532044.8172466555
2023-07-24,0.0,0.0,3618607.1108972793
2023-07-25,0.0,0.0,3648041.6904729186
2023-07-26,0.0,0.0,3705139.343714599
2023-07-27,0.0,0.0,3818243.319661774
2023-07-28,0.0,0.0,3831554.0963815018
2023-07-29,0.0,0.0,3829345.2218072787
2023-07-30,0.0,0.0,3852423.883977671
2023-07-31,0.0,0.0,3814117.7920666942
2023-08-01,0.0,0.0,3953859.7849050425
2023-08-02,0.0,0.0,3970031.4187503136
2023-08-03,0.0,0.0,4065882.9068003814
2023-08-04,0.0,0.0,4006219.559458001
2023-08-05,0.0,0.0,4047565.2500863387
2023-08-06,0.0,0.0,4119150.7656207643
2023-08-07,0.0,0.0,4074001.3292840053
2023-08-08,0.0,0.0,4065892.018073167
2023-08-09,0.0,0.0,4085449.585162736
2023-08-10,0.0,0.0,4088533.0318062208
2023-08-11,0.0,0.0,4074683.989118908
2023-08-12,0.0,0.0,4115740.4132694174
2023-08-13,0.0,0.0,4096440.837448684
2023-08-14,0.0,0.0,4154134.464241432
2023-08-15,0.0,0.0,4099955.3306324
2023-08-16,0.0,0.0,4110531.59386863
2023-08-17,0.0,0.0,4142850.251557781
2023-08-18,0.0,0.0,4099413.7802633164
2023-08-19,0.0,0.0,4114483.1704086936
2023-08-20,0.0,0.0,3993766.432537046
2023-08-21,0.0,0.0,3941102.279375539
2023-08-22,0.0,0.0,3937422.5148261148
2023-08-23,0.0,0.0,3957845.769447931
2023-08-24,0.0,0.0,3880838.891666183
2023-08-25,0.0,0.0,3935787.6011321214
2023-08-26,0.0,0.0,3848755.784506922
2023-08-27,0.0,0.0,3815594.8938929657
2023-08-28,0.0,0.0,3759553.146441932
2023-08-29,0.0,0.0,3739662.452289721
2023-08-30,0.0,0.0,3699959.135670972
2023-08-31,0.0,0.0,3649351.2213665196
2023-09-01,0.0,0.0,3663442.2661740207
2023-09-02,0.0,0.0,3610562.855029561
2023-09-03,0.0,0.0,3620975.708468881
2023-09-04,0.0,0.0,3568904.6799639543
2023-09-05,0.0,0.0,3572583.6962095676
